Time,Ambient,Heater,Duty Cycle
2019-04-25 18:41:28,20.5,49.75,4.5
2019-04-25 18:41:29,20.44,49.25,4.5
2019-04-25 18:41:29,20.44,49.75
2019-04-25 18:41:30,20.44,49.75,17.2
2019-04-25 18:41:30,20.44,49.5,1.4
2019-04-25 18:41:30,20.44,50.0,0.4
2019-04-25 18:41:31,20.44,49.75,15.1
2019-04-25 18:41:31,20.37,49.75
2019-04-25 18:41:31,20.37,49.75,6.2
2019-04-25 18:41:32,20.44,49.75,4.6
2019-04-25 18:41:32,20.44,49.75,4.6
2019-04-25 18:41:33,20.44,49.75,4.6
2019-04-25 18:41:33,20.19,49.5,4.7
2019-04-25 18:41:33,20.44,49.75,0.5
2019-04-25 18:41:34,20.44,49.75,11.1
2019-04-25 18:41:34,20.44,49.75,3.1
2019-04-25 18:41:34,20.44,49.75,4.7
2019-04-25 18:41:35,20.44,49.75,4.7
2019-04-25 18:41:35,20.37,49.5,4.8
2019-04-25 18:41:36,20.37,49.5,0.6
2019-04-25 18:41:36,20.75,50.0,7.0
2019-04-25 18:41:36,20.44,49.75,13.7
2019-04-25 18:41:37,20.37,49.75
2019-04-25 18:41:37,20.44,50.0,6.4
2019-04-25 18:41:37,20.44,49.75,9.0
2019-04-25 18:41:38,20.44,50.0
2019-04-25 18:41:38,20.44,49.75,10.6
2019-04-25 18:41:38,20.37,49.75
2019-04-25 18:41:39,20.37,49.75,6.5
2019-04-25 18:41:39,20.12,49.75,4.9
2019-04-25 18:41:40,20.44,50.0,4.9
2019-04-25 18:41:40,20.5,50.0,9.1
2019-04-25 18:41:40,20.44,50.0,2.8
2019-04-25 18:41:41,20.37,50.0,4.3
2019-04-25 18:41:41,20.44,49.75,4.3
2019-04-25 18:41:41,20.37,50.25,0.2
2019-04-25 18:41:42,20.37,50.0,14.9
2019-04-25 18:41:42,20.44,50.0
2019-04-25 18:41:43,20.44,49.75,5.9
2019-04-25 18:41:43,20.44,50.0,0.2
2019-04-25 18:41:43,20.44,50.0,10.7
2019-04-25 18:41:44,20.56,50.25,2.8
2019-04-25 18:41:44,20.44,49.75,8.5
2019-04-25 18:41:44,20.37,50.0
2019-04-25 18:41:45,20.44,49.75,12.3
2019-04-25 18:41:45,20.37,50.0
2019-04-25 18:41:46,20.37,49.75,10.7
2019-04-25 18:41:46,20.5,50.0
2019-04-25 18:41:46,20.37,50.25,10.7
2019-04-25 18:41:47,20.37,50.0,6.9
2019-04-25 18:41:47,20.44,50.0
2019-04-25 18:41:47,20.37,50.0,6.0
2019-04-25 18:41:48,20.44,50.0,4.4
2019-04-25 18:41:48,20.5,50.0,4.4
2019-04-25 18:41:48,20.37,49.75,4.4
2019-04-25 18:41:49,20.44,49.75,0.2
2019-04-25 18:41:49,20.37,50.25,6.6
2019-04-25 18:41:50,20.5,50.0,13.3
2019-04-25 18:41:50,20.37,50.0
2019-04-25 18:41:50,20.44,50.0,6.0
2019-04-25 18:41:51,20.44,50.0,4.4
2019-04-25 18:41:51,20.37,50.0,4.4
2019-04-25 18:41:51,20.12,50.0,4.4
2019-04-25 18:41:52,20.44,50.25,4.4
2019-04-25 18:41:52,20.44,50.0,8.5
2019-04-25 18:41:53,20.44,50.0
2019-04-25 18:41:53,20.37,50.0,6.0
2019-04-25 18:41:53,20.5,50.0,4.4
2019-04-25 18:41:54,20.44,50.5,4.4
2019-04-25 18:41:54,20.44,50.0,12.7
2019-04-25 18:41:54,20.5,50.0
2019-04-25 18:41:55,20.44,50.0,7.5
2019-04-25 18:41:55,20.44,50.25,4.3
2019-04-25 18:41:56,20.44,50.0,8.5
2019-04-25 18:41:56,20.5,50.0
2019-04-25 18:41:56,20.37,50.0,5.9
2019-04-25 18:41:57,20.44,50.25,4.3
2019-04-25 18:41:57,20.44,50.0,8.5
2019-04-25 18:41:57,20.44,50.25
2019-04-25 18:41:58,20.44,50.25,10.1
2019-04-25 18:41:58,20.44,50.25,2.1
2019-04-25 18:41:58,20.44,50.0,3.7
2019-04-25 18:41:59,20.44,50.25
2019-04-25 18:41:59,20.44,50.0,10.0
2019-04-25 18:42:00,20.37,50.25
2019-04-25 18:42:00,20.44,50.0,10.0
2019-04-25 18:42:00,20.25,50.25
2019-04-25 18:42:01,20.37,50.0,10.0
2019-04-25 18:42:01,20.44,50.25
2019-04-25 18:42:01,20.37,50.25,10.0
2019-04-25 18:42:02,20.44,50.5,2.0
2019-04-25 18:42:02,20.44,49.75,7.7
2019-04-25 18:42:03,20.37,50.0
2019-04-25 18:42:03,20.44,50.0,13.7
2019-04-25 18:42:03,19.94,50.25,2.6
2019-04-25 18:42:04,20.5,50.25,8.4
2019-04-25 18:42:04,20.37,50.0,2.0
2019-04-25 18:42:04,20.5,50.25
2019-04-25 18:42:05,20.44,50.25,9.9
2019-04-25 18:42:05,20.44,50.25,1.9
2019-04-25 18:42:06,20.5,50.25,3.5
2019-04-25 18:42:06,20.37,50.25,3.5
2019-04-25 18:42:06,20.62,50.25,3.5
2019-04-25 18:42:07,20.44,50.5,3.5
2019-04-25 18:42:07,20.44,50.25,7.6
2019-04-25 18:42:07,20.44,50.25
2019-04-25 18:42:08,20.44,50.0,5.0
2019-04-25 18:42:08,20.44,50.25
2019-04-25 18:42:09,20.44,50.25,9.8
2019-04-25 18:42:09,20.44,50.75,1.8
2019-04-25 18:42:09,20.44,50.25,11.7
2019-04-25 18:42:10,20.56,50.25
2019-04-25 18:42:10,20.44,50.0,6.5
2019-04-25 18:42:10,20.44,50.25
2019-04-25 18:42:11,20.44,50.0,9.7
2019-04-25 18:42:11,20.44,50.25
2019-04-25 18:42:11,20.44,50.5,9.6
2019-04-25 18:42:12,20.5,50.0,5.8
2019-04-25 18:42:12,20.44,50.25
2019-04-25 18:42:13,20.44,50.0,11.2
2019-04-25 18:42:13,20.44,50.25
2019-04-25 18:42:13,20.44,49.75,9.6
2019-04-25 18:42:14,20.25,50.25
2019-04-25 18:42:14,20.44,50.0,15.9
2019-04-25 18:42:14,20.31,50.25
2019-04-25 18:42:15,20.44,50.25,9.5
2019-04-25 18:42:15,20.44,50.25,1.6
2019-04-25 18:42:16,20.5,49.75,3.2
2019-04-25 18:42:16,20.44,50.25
2019-04-25 18:42:16,20.44,50.0,15.9
2019-04-25 18:42:17,20.44,50.25
2019-04-25 18:42:17,20.44,50.0,9.5
2019-04-25 18:42:17,20.44,50.25
2019-04-25 18:42:18,20.44,50.0,9.5
2019-04-25 18:42:18,20.44,50.25
2019-04-25 18:42:19,20.44,50.25,9.5
2019-04-25 18:42:19,20.44,50.0,1.5
2019-04-25 18:42:19,20.44,50.25
2019-04-25 18:42:20,20.44,50.5,9.4
2019-04-25 18:42:20,20.75,50.25,5.7
2019-04-25 18:42:20,20.44,50.25
2019-04-25 18:42:21,20.44,50.25,4.6
2019-04-25 18:42:21,20.5,50.0,3.0
2019-04-25 18:42:21,20.44,50.25
2019-04-25 18:42:22,20.44,50.0,9.4
2019-04-25 18:42:22,20.37,50.25
2019-04-25 18:42:23,20.37,50.25,9.4
2019-04-25 18:42:23,20.56,50.25,1.4
2019-04-25 18:42:23,20.44,50.25,3.0
2019-04-25 18:42:24,20.44,50.5,3.0
2019-04-25 18:42:24,20.56,50.25,7.1
2019-04-25 18:42:24,20.44,50.25
2019-04-25 18:42:25,20.37,49.75,4.5
2019-04-25 18:42:25,20.5,50.25
2019-04-25 18:42:26,20.44,50.0,15.6
2019-04-25 18:42:26,20.44,50.25
2019-04-25 18:42:26,20.44,50.25,9.2
2019-04-25 18:42:27,20.44,50.25,1.3
2019-04-25 18:42:27,20.37,50.0,2.9
